User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Ibu Tan (Ibu Tan),2024,3,begitu check masuk disambut wastafel mampet pakai acara benerin secara kami datang hrs segera mempersiapkan untuk resepsi pernikahan mau istirahat bentar jadi tidak bisa melihat foto kaca debu surprise untuk empat poin lo marriot bonvoy kek mana nih saya holtier juga dan bekerja paruh waktu sampai sekarang cukup kaget dengan kondisi kamar dan depan kamar yang basah dan dipasang signage jg area lain okei cinta kolam renang dan sarapan area smoga bisa lebih diperhatikan menjaga rumah dan pembagian kamarnya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Fasilitas Hotel (Kolam/Gym/Spa)
Manji lala,2023,5,akhirnya bisa nginap di hotel ini strategis karena cukup dekat dengan kompleks gwk kamarnya juga luas sarapannya juga enak dan cukup bervariasi saya sangat menikmati buah nanasnya yang segar dan manis hanya saja ac harus terus dengan posisi di bawah 20 derajat celcius karena jika tidak maka ruangan akan lembab dan lantai berembun serta licin sangat berbahaya ketika melangkah,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Sie Sieman,2022,5,hotel sangat luas ada 2 kolam makan pagi sangat lengkap variasi nya makanan merasa tidak hambar kamar di bay view ukuran kamar besar dengan view menghadap ke laut bandara dan tol depan kamar bisa melihat dengan jelas gwk kamar bersih sangat saat dengan tarif yang ditawarkan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Hendik Firdiyansah,2024,4,datang terlambat jam 17 00an berharap sampai hotel tidak akan lama menunggu ternyata hampir sampai pukul 18 30an baru bisa dapat kunci itupun saya turun lagi karena kecewa kamar yang saya ingin dapat alokasi terlalu rendah sehingga pemandangan terhalang orang-orang resepsionis bilang semua kamar dilantai atas sudah terisi penuh karena tamu tersebut tamu sudah datang lebih dahulu serasa sia sia sia memesan kamar jauh dari pertengahan 2022 dan menggunakan ponsel cek masuk di aplikasi marriott bonvoy semalam sebelumnya terima kasih untuk mas resepsionis dengan sikap ramah keke yang sangat berusaha mengobati mengcewaan memberikan kompensasi cek keluar terlambat hingga pukul 15 00 kamar,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Selga Karunia,2024,4,Saya berkesempatan untuk menginap di lantai 5 akses kolam renang untuk ruangan cukup baik dengan fasilitas udara panas yang cukup memuaskan ac bekerja dengan normal terdapat setrika untuk setiap ruangan namun makanan untuk sarapan kurang variatif dan menu terkesan jawa dan barat tidak ada menu makanan bali dalam 4 hari saya menginap,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Fasilitas Hotel (Kolam/Gym/Spa)
Epifania Puspitahati,2024,5,kesini karena ada pertemuan tidak menginap tapi pelayanan dari depan keamanan super ramah petugas yang lewat waktu tanya tempat menjelaskan dengan hati hati tapi sayang orang yang menginap tidak banget di lift ada rombongan yang berisik banget kedengeran dari lift 1 sampai lift 5 saya belum keluar lift eh mereka paksa masuk ke dalam dong _ trus saat saat siang mau pulang kok bisa bisanya ada yang jemur baju di balkon terlihat sangat bagus dari lobi luar sampai parkir mobil silahkan hotelnya bagus pelayanan oke dong tamunya harus oke dong,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Vlina,2024,2,dipesan 2 kamar mandi jorok lemari saat bolongannya tidak dibersihkan dengan benar shg terlihat coklat kehitaman bagian atas kloset tempat keluar udara untuk siram itu kuning2 tombol ganti mandi patah kamar mandi satu baru untuk berteriak baru coplok setelah protes kamar di upgrade kamar baru lebih baik tapi seprai nya entah kenapa tidak disambung2 menit berikutnya diganti malah ada ada ada 2 bercak2 putih noda kaca kaca di lemari berdebu juga meja samping tmpt tdr berminyak untuk kamar mandi kamar satunya tetap bagian keluar udara kuning2 bagian bawah wastafel kuotor hitam2 untuk sarapan biasa,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Aditya Kurniawan,2025,4,sarapan masuk resto nya enak walaupun menu nya biasa saja makan siang nya tidak enak n menu nya aneh sudah dikomplain tidak ada perubahan harus ganti koki kayaknya nih,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kualitas Makanan & Restoran
hamzah,2024,3,secara lokasi cukup strategis cm buat saya ini adalah empat poin yang paling lemah dari yang pernah saya coba sejauh ini manado masih terbaik diikuti surabaya saya kira empat poin batam yang kurang oke ternyata fp ungasan menurut saya membutuhkan perbaikan sangat 1 sangat terlihat hotel rebranding kamar terasa tua dan kurang bersih banyak serangga tangan waktunya ganti 2 pilihan menu sarapan terbatas dan kurang oke pagi pertama saya bertemu rawon sbg org jawa timur rawonnya kurang dingin dan daging banyak 3 lingkungan hotel bisa lebih bersih 4 ruang dansa banyak nyamuk bahkan di siang hari,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Lokasi & Akses Strategis
Bharata Dharman,2025,5,letaknya sangat strategis dekat patung gwk bali,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Novie OS,2025,4,tempatnya oke namun disayangkan ada 1 resepsionis laki2 yang salah memberikan titipan kunci kamar untung saya tidak ada niat jahat untuk mengambil barang milik orang tersebut saat sudah di kamarnya seandainya lain waktu ada kesalahan lagi dan org nya jahat bgmn dong mungkin berikutnya bisa diperhatikaan lagi untuk sistem pencatatan penitipan kunci kamar agar org tidak salah masuk kamar agar tidak merugikan pihak manapun terimakasih,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Pelayanan Staf & Keramahan
Han,2022,4,Hotel bersih dan banyak view yang bagus saat sangat di samping gwk jadi saat sarapan atau makan malam bisa di pintu kami tambah ditemenin ama gwk kamar cukup luas buat berdua yang cari dimana udara mineralnya coba cek kamar mandi hehe lobi nya ada udara mancur adem ciri khas bali dah semua kru hotelnya ramah ke maksimal terutama yang di restoran pelayanan prima hanya saja menu makan pagi siang dan malam cenderung sama mungkin kreasi masakannya bisa ditambahkan lagi,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Ayu Damayanti,2025,5,best pelayanannya mantap banget terutama saat sarapan pelayannya ramah sangat membantu bisa melihat pemandangan kota terang saat matahari terbit kue pol bisa melihat gunung gunung sampai gunung rinjani pun terlihat,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kualitas Makanan & Restoran
Putugede Angga,2025,1,hotel bagus dengan lobi yang megah tapi sayangnya kami tidak diperbolehkan sedikit bertanya tentang harga kamar dan membuat sedikit vidio dengan alasan tidak ada janji perjanjian lebih awal meskipun kami hanya ingin sedikit bertanya harga kamar dan mengambil gambar di lobi area publik hanya di hotel ini kami diperbolehkan sedangkan di setiap hotel lain kami dipersilahkan dan bahkan dijelaskan fasilitas yang kami ingin tahu,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Wendy Wiratno,2022,5,Saya sekeluarga berlibur di Bali selama 15 bulan dan selama ini kami menginap di beberapa hotel mulai dari ubud seminyak canggu kuta nusa dua uluwatu dan jimbaran kami sekeluarga cukup rewel untuk urusan kebersihan ketenangan dan keamanan hotel di empat poin ungasan kami mendapatkan semua hal ini layanan yang sangat memuaskan hobi fotografi mengatakanapun terpuaskan di hotel ini karena saya bisa mendapatkan matahari terbit dan matahari terbenam sekaligus dan saya juga bisa mengabadikan gwk dari dekat total selama 14 hari kami menginap di sini tinggal lama hotel terlama yang pernah kami miliki dalam liburan ini harga sangat baik keamanan parkir sangat baik,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Faisyal Hakim,2025,1,cek n recek soal pemesanan kamar walaupun sudah dikonfirmasi tetap harus menunggu padahal cek masuk jam 17 00 pertama kali terjadi di Bonvoy Marriot group,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Lokasi & Akses Strategis
Mala Kstf4,2023,5,hotelnya sangat luas punya 2 kolam renang yang bagus makanan dan minuman untuk makan malam dan sarapannya luar biasa enak dan cocok di lidah saya dan yang tak terlupa stafnya nya sangat ramah jadinya sangat nyaman menginap di sini terimakasih untuk segala pelayanan dan pengalaman menginap yang tak terlupaakannya segera akan kembali,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Frederick,2021,5,kami mengambil paket bts untuk tinggal 36 jam hotel ini memiliki fasilitas lengkap seperti 2 kolam renang di lantai 1 5 kamar pesta pernikahan taman taman luas serta memiliki pemandangan yang indah seperti patung gwk dan hawa yang dingin protokol keamanan sangat baik jadi tidak kuatir tinggal di sini semua staf juga sangat membantu dan ramah sarapan buffet disertai beberapa menu ala carte yang bisa diorder tanpa biaya tambahan koki restoran juga menyapa kami dengan kami dengan ramah saat sarapan sempat terjadi masalah pada sangat malam hari saat kami menginap namun pak aby yang bertugas saat itu sangat berusaha untuk mengatasi dengan cepat dan sangat baik kami sangat menghargai keesokan harinya ms tugas manajer,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Andy S Andy S.,2024,5,dapat kamar lt 5 yang depannya kolam renang hotel istimewa dengan harga yang ditawarkan lokasi strategis tidak jauh dari tempat2 wisata yang sedang nge hits di pantai melasti uluwatu mau cari makan di sekitar hotel banyak pilihan ada pepito dekat hotel juga,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Rani Yuli,2025,5,Hotel yang nyaman dengan pemandangan gwk yang bagus terutama untuk bli diva ramah dan servis di ruang makan nya cukup membantu sukses terus bli,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Mia Chan,2024,1,kamar oke pelayanan payah memesan setiap tahun untuk acara mundur sampai hari h jam 4 kamar belum siap kasihan tamu2 dari luar kota yang kamar anda perlu di renovasi berjamur toilet dekat resto wanita banyak berlemak rusak,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Kebersihan & Kenyamanan Kamar
Ilham Budhiarto,2021,5,tempatnya nyaman dekat dengan gwk dan bisa mendapatkan diskon masuk lokasi baru di perbukitan dengan view teluk dan pelabuhan benoa makanan yang disajikan murah dan enak mencoba rendang nya mantap pisang goreng nya saat buat nemenin nongkrong malem sambil menikmati view teluk di malam hari kolam renang dengan konsep infinity dan pusat kebugaran yang bisa menjaga kebugaran saat menginap staf cocok tempat sarapan luas dan bagus buat tinggal bersama keluarga,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Adhie Viro,2024,5,lokasi super strategis kamar luas dan saat dapet yang menghubungkan sarapan lengkap dan enak kolam renang ada 2 ada anak klub nya jadi anak2 tidak rewel,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Fifi Julia,2021,4,Hotel tempat resto ini keren ada air terjun buatan jadi lokasi seger okeh dari sini bisa melihat pemandangan kota kalau malam pasti lebih indah tapi karena saya kuatir sekarang agak sepi kalau malam jadi ke sana untuk makan siang lumayan enak walau sekarang sepi tapi semua menu ttap ada harga mahal sih tapi karena ada promo pakai voucher chope deals jadi oke deh es kopi baru juga mantap pelayanan juga ramah ttap semangat yah pariwisata bali,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Andi Ririn,2024,5,Saya tidur di kamar 682 colokan listrik buat pengering rambut tidak berfungsi untuk sarapan pagi kami di layani dengan ramah oleh barista bli agus mbok aya mereka sangat ramah dan sangat murah senyum view nya bagus,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Rustam Efendi Zulkarnain,2024,5,kesini sebagai fotografer pernikahan ada kapel pernikahan dan tempat tempat yang tempat yang nyaman spot foto banyak dan taman hijau terasa matahari terbenam okedah meskipun terletak di daerah perbukitan dan tidak di pinggir pantai bisa melihat jimbaran secara keseluruhan dan patung gwk sangat terlihat di hotel ini keren dah,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Tito Anindito,2020,5,secara keseluruhan merupakan pengalaman menyenangkan merayakan tahun baru di sini saat datang saya sempat khawatir proses cek masuk akan membuang waktu lama wajar karena kondisi sangat ramai saat itu ternyata semuanya berjalan cepat belum habis selamat datang minum yang ada ditangan saya sudah diberikan kunci kamar kamar kami berada di depan kolam renang dengan pemadangan membentang ke arah kuta dll saat sangat membuat nikmat di kembang api di pergantian tahun keren oh ya sedikit kritik beberapa keramik kolam renang sudah ada yang copot berbahaya agak takut2nya bisa melukai kaki untuk sarapan banyak variannya dan rasanyanjg mantap yang paling menyenangkan adalah keramahan seluruh staf hotel salam akan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
DM Sumarli,2023,4,kamar nya perlu banyak perawatan ac kadang bocor netes kamar mandi air kurang kenceng pemanas air pun lama sekali baru bisa hangat satu-satunya hal yang baik tentang hotel ini adalah lokasi deket kemana2,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Seno Sumadri,2022,4,tmpatnya bagus ada sungai dan udara terjun di gedungnya kolam renanya ada banyak ada yang ada di atas ada yang di bawah restorananya luas hotelnya luas pemandanganya bagus bisa melihat patung gagahnya gwk orangnya ramah ramah pelayannya prima tempat gym nya bagus bersebelahan sama kolam renang gk mengecewakan pokoknya menginap di sini,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Heru Pablo,2023,5,Semua nya oke sarapan pertama oke menu nusantara banyak menu saat sarapan pun di resto lantai 5 dengan pemandangan kamar mantab bersih dan nyaman kebetulan saya nginap 2d2n kamar 706 khusus terima kasih untuk ibu tika reservasi yang sudah membantu saya menggunakan sedikit di dalam kamar mungkin bisa di tambah tanda ke kiblat seperti hotel2 lainnya teimaksih,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Haddy weka vlogger sunda,2023,5,serius kemaren nginep di sini diajak sama temen dari jepang sumpah pelayanannya yang terbaik apalagi saat sarapan dilayani sama mbak budi terus di tawarin jus detox jujur sampe nambah 2x itu jus pokonya kalau ada rekomendasi saya ngerekomendasiin mbak budi naik gaji hehe kesan pertama disambut dengan senyum ramah beuh lah bang kan semua staf hotel nya ramah iya ramah tapi jujur kali ini saya merasa ingin nginep lagi di empat poin oleh sheraton karna staf nya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Elizabeth Cornelia,2020,5,berlokasi yang menakjubkan sangat dekat dengan garuda wisnu kencana dan omnia kamarnya luas dan nyaman view nya luar biasa bagus ada chapel yang cantik di tengah tengah hotel yang bisa terlihat gwk nya dari situ resto nya nyaman dan view bukit makanannya enak tempatnya mudah dicapai dan dilihat dari jalan fasilitasnya lengkap termasuk gym spa infinity pool dan family pool mantap pokoknya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Yan William,2021,5,menginap di sini selama 3 hari 2 malam luar biasa protokol kesehatannya sangat baik hand sanitizer disetiap sudut ada dapat pula gratis upgrade kamar ke deluxe jadi dapat yang depan kamar kolam renang dan pemandangan mantap staf hotel jg luat biasa ramah kolam renang ada 2 luas dan bersih terima kasih banyak sangat2 rekomen,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
I Komang Suarnaya,2023,5,meninggalkan tidak ada selain komentar yang baik saya tahu bahwa saya tidak akan salah memilih hotel empat poin ungasan sebagai tempat saya tinggal bersama keluarga mencari pengalaman menginap yang berkesan bersama keluarga adalah yang saya inginkan di awal dan hotel ini menyajikannya dengan baik salah satu dari banyak aspek yang tidak banyak yang saya temukan di hotel sekelas yang lain adalah pemandangan yang menakjubkan ke teluk jimbaran dan Anda bahkan mungkin bisa melihat denpasar dari kamarnya di lantai 9 dengan teliti hotel ini memiliki banyak lokasi menarik dan saya mengambil banyak foto yang saya bisa di lokasi lain di hotel ini termasuk di Andi terima kasih pak b pak gw puspa fo dan semua,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
