User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Syenni Gemilang,2022,5,Awalnya saya kira aloft merupakan budget hotel yang sama seperti hotel lain ternyata dugaan saya salah aloft merupakan trendy budget hotel yang memiliki banyak nilai tambah keramahan stafnya sangat baik desain kamarnya bagus sehingga terasa nyaman dan luas seluruh bagian hotel memiliki konsep warna yang senada bedding nyaman dari king koil dan ukurannya 200x200 saat banget buat saya yang menginap dengan 2 anak kamarnya bersih ada 2 jendela yang luas amanitas lengkap pengering rambut setrika tangan tangan tangan handuk lap setrika komplit lokasi hotel strategis dan banyak pilihan restoran dekat hotel bisa juga pesan melalui aplikasi online untuk melihat ke barat saat matahari terbenam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
awall hakim,2025,1,Hotel aneh repot mau keluar mobil saja mesti turun dulu ke basement dulu sudah jalannya terjal bahaya kalau untuk orang yang baru bisa naik mobil keamanan nya juga belagu2 ganti saja vendornya tidak ramah sama pengunjung,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
agung revo,2024,4,kamarnya nyaman ukurannya kembar besar bisa bawa anak 2 untuk parkir basement nya sempit dan jika bawa koper dari basement karena tidak ada jalur koper hanya ada tangga perangkap 2 untuk sarapan nya sangat bervariasi rasa yang baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Andry Sugiarto,2025,1,2022 menginap di atas di kecewakan sekarang tahun 2024 di kecewakan lg 1 cek masuk baru bisa dpt kamar jam 16:30 padahal di apps marriot sudah muncul di kamar brp namun ketika datang ke hotel blg kamar belum siap jika emang belum siap mengapa sudah muncul nomor kamar 2 ini lebih parah kebersihan kamar di pertanyakan bisa bisa bisa bisa nemu baru sikat gigi bekas orang lain dan bungkus sabun mandi pdahal bukan punya saya dan sikat gigi mana sudah rusak bulu baru apa tidak jorok untuk hrg di 1 3 mio sangat malu sih untuk kebersihan saja di pertanykan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
E.Z RAHMAN HABIBIE,2025,5,tempat strategis kamar nyaman makanannya enak2 dan mba hani staf restoranannya memberikan layanan yang sangat baik waktu saya sarapan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Danang Juffry,2024,5,lokasi bagus kebersihan juga bagus kasurnya enak banget internet bagus dan bisa diandalkan amenitas cukup walaupun tidak lengkap tersedia pengering rambut mandi enak banget udara panas mengucur mereka ada meja kerja yang cukup nyaman sarapannya cukup oke,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Yan Kurniawan,2024,5,kamarnya lega dan bersih koridor senyap makanannya cukup enak petugasnya ramah semua dan hangat kolam renangnya dingin tapi parkirnya terbatas untungnya ada valet gratis jadi terbantu sekali melihatnya juara,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Sri WAHYUNI,2024,5,Saya baru mencoba bertemu di hotel ini ruang meeringnya sangat memadai makanannya berlimpah dengan mesin kopi modern ada tambahan popcorn yang bisa membuat anda sangat nyaman ada permainan yang disediakan dan interiornya sangat keren dan bagus menurut saya sangat layan di jadikan tempat bisnis dan menginap lokasinya di jalan wahid hasyim yang sangat strategis makan siangnya memiliki banyak sekali pilihan dari makanan tradisional sampai makanan jepang tersedia jika ada undangan bertemu saya nantikan di hotel ini sangat sangat karena kopinya yang sangat enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Donnie Yen,2024,3,menginap di sini tanggal 20 Januari 23 semuanya bagus sampai masa sarapan saran saya rasa untuk sarapan nya perlu di perbaiki dan ditingkatkan peringkat pertama terparah pada sarapan tgl 21 terutama untuk lontong sayur nya sudah disajikan dalam keadaan dingin lontongnya keras dan rasa yang membuat mual saya memperhatikan sebelah sebelah saya yang mencicipi lontong sayur semuanya tidak berhenti pada suapan pertama goreng daging nya dibuat tanggung jawab nasi kebuli bukan nasgor kampung juga bukan dan rasanya mengecewakan nasi maaf kepada alft untuk kamar pelayanan fasilitas saya tidak mengeluh tapi untuk sarapannya dari 1 sd 10 saya kasih nilai 3 secara keseluruhan saya kasih bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Reza Pratama,2025,5,Saya tinggal beristirahat dengan keluarga beberapa malam di hotel di atas wahid hasyim saya merasa nyaman selama saya tinggal di hotel ini pelayanan yang sangat baik untuk pak heru terima kasih sudah memberikan yang terbaik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Diaz Miguel,2022,5,aloft hotel jakarta terletak di wahid hasyim jakarta dimana disana banyak sekali terdapat hotel bintang 3 sampai 4 hotel ini tergabung dalam grup marriot check masuk sangat mudah sekali apalagi jika kita memiliki aplikasi marriot bonvoy bisa online check masuk melalui aplikasi saya datang pada hari kerja dimana resepsionis merangkap menjadi bell boy karena mungkin kekurangan sdm jadi semua serba merangkap di lobi terdapat banyak bank untuk tamu bersantai dan juga ada meja billiard tapi karena di masa ppkm seperti ini jadinya masih ditutup kolam renang sudah buka dengan maksimal 3 orang di kolam renang untuk gym,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Faith Loen,2025,5,buku di atas wahid hasyim memberikan sebuah pengalaman yang menarik bagi saya dan teman teman suguhan berbagai variasi menu makanan dan minuman yang menarik dengan rasa yang enak membuat momen berbuka puasa kami terasa makin lengkap pelayanan terbaik yang diberikan kak rena atas grup kami pun membuat kami makin nyaman menikmati momen berbuka puasa di atas wahid hasyim terima kasih tim,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
qisty astari,2022,4,staycay 1 malam disini secara keseluruhan baik kamar bersih rapih wangi amenitiesnya lengkap pengering rambut tambah ada setrikaan pula happy banget ni para pembajak lokasinya strategis banget yaa cari makanan enak tinggal belok ke jl sabang lari pagi bisa sampai hi poolnya minimalis ya bun selama pandemi terbatas untuk 3 org cuma kurang di sarapannya saja rasanya kurang nampol he he,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Tama Nikodemus,2023,5,Salah satu hotel marriott kategori 1 favorit banget karena kamarnya super duper nyaman stafnya sangat bermain dan ramah banget makanan sarapannya juga enak2 tidak sembarangan lengkap juga fasilitas ada gym dan kolam renang jika kamu anggota platinum elite keatas marriott bonvoy kamu bisa mendapatkan awal cek masuk dan lewat cek keluar sampai jam 4 sore tambah akan dapat sarapan gratis jika booking kamu tidak bisa sarapan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Dwi Novria Ambarwati,2025,5,Saya bertemu di ruangan atas bagus bersih dan pada poin tengah yang menyediakan kopi billiard mini dan beberapa alat permainan lainnya yang bisa digunakan saat istirahat pertemuan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
AdDi Gamersss,2025,5,kalau mau ngjuin band untuk musiknya gmn,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
Aqsa Gunapraja,2024,4,Pelayanan di lobi resto kurang maksimal piring gelas kotor bekas dibiarkan mangkrak di meja dan perlu ditegur di ingatkan untuk angkat dibersihkan makan minumnya cukup agar tingkatkan saja pelayanannya sukses terus di atas terima kasih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Om Attox,2025,5,pertemuan dua hari disini makanan variatif dan enak ada pembuat kopi pula menambah mantap di lobi ada dingdong dan billiard sama spot foto yang tidak terintegrasi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Rizkiyani Tyas,2020,3,hotel bintang 4 yang tidak sesuai ekspektasi kesini acara kantor restoran kecil sehingga makan siang harus antri karena penuh akhirnya makan selalu di atas jam 13 00 padahal barengan cuma 3 instansi dan itu pun saya taksir tidak sampai 200 orang ruang pertemuan jg kecil udah 2 ruangan tapi dipakai 30 orang saja dah sempit tempat duduk di lobi ruangan untuk istirahat kopi jg penataannya kurang saat kursi2 yang tidak efektif kamar twin bed sempit tidur terlalu besar untuk tunggal sehingga kamar penuh karena tempat tidur yang besar untuk masing2 tempat tidur sanitasi kit jg tidak lengkap biasanya bisa ada dua gelas untuk sikat gigi cuma ini ada satu bawang putih bud jg tidak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Astrid Theresia,2024,5,Perlu lebih meningkatkan mengenai fasilitas seperti kolam renang dan gym dan juga untuk layanan terutama untuk anggota saya pemegang perak elite setiap cek masuk di atas selalu berbeda pengobatan nya terkadang bisa minum selamat datang terkadang bisa kue selamat datang pernah malah tidak bisa apa apa dan ini semua cek masuk di atas wahid hasyim periode tahun 2022,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Lilianti Puspaningrum,2021,5,hotelnya bersih dan bagus pelayanan kantor depan juga sangat ramah dan membantu sekali saat sarapan saya membawa anak kecil dan semua kru sangat ramah sekali menyapa anak2 dan mengajak bicara menurut saya itu nilai yang baik untuk hotel ini untuk sarapan memang varian tidak banyak ya untuk pandemi gini mungkin juga tidak bisa berlama lama sarapan di tempat umum untuk mencegah penyebaran virus hanya saja sanitizer di hotel ini minimal sekali mungkin bisa diperbanyak apalagi di area lobi atau dekat lift,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Nasser Attamimy,2024,5,pengalaman menginap di hotel tinggi sangat bagus kamar bersih staf ramah dan ada sudut cemilan dengan harga bersahabat yang memudahkan tamu untuk mendapatkan kudapan di tengah malam,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Machie Industries,2021,5,hotel bintang 4 yang nyaman posisinya juga masih bisa dibilang strategis karena ada di jalan wahid hasyim tidak jauh dari jalan thamrin sarinah dan jalan sabang daerah sini memang banyak alternatif hotel ada beberapa bus transjakarta yang melewati jalur ini juga hotelnya bersih dan fasilitas kamarnya lengkap kamar tidurnya cukup besar dengan ukuran twin bed nya yang lebih besar dsripada yang biasa sehingga jadi mirip lebih double bed dengan ukuran mini parkir mobil dan motor ada di basement cukup luas namun gelap restorannya menyajikan makanan yang rasanya enak juga kolam renangnya tidak terlalu besar namun kedalamanannya dan didesain untuk anak remaja dewasa,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Khalid_ferdi2 Ferdi,2019,4,hotel baru dengan akses yang mudah untuk dituju ruang pertemuan yang sangat baik juga kamarnya oke sajian kopi istirahatnya juga enak namun untuk makan siang malam untuk rasa dan variasi perlu selalu ditingkatkan keramahan dari pegawai hotel dan kesigapan dalam melayani tamunya juga sangat baik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Ang Leonard Anthony,2022,5,Saya sangat suka dengan lobi nya yang artistik dan luas banyak sudut sudut untuk berfoto di lobi yang fotogenik adanya grab go corner sangat membantu ketika tamu ingin membeli cemilan atau minuman ringan mudah yang dimiliki adalah sudut resto kolam renang dan gym untuk makanan jaringan marriott sepertinya selalu lezat kamarnya sangat luas dan saya suka dengan penataanya terdapat 1 sofa juga yang bisa digunakan sebagai daybed atau extrabed untuk anak anak seluruh stafnya sangat ramah dan sangat membantu sekali selama saya tinggal di atas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Noviyanti Setiawan,2024,5,posisi hotel mudah ditemukan karna di tengah kota kemana2 deket restonya jadi jadi tidak yang enakk banget dan bukan juga tidak enak konsepnya industri banget kmrn kesini karena ada pelatihan dari kantor kamarnya bersih pelayanannya oke kmrn sempet hilang kartu akses tapi abis itu langsung diganti baru tanpa denda salah satu hotel dengan konsep yang unik,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Laely Nur Syahbania,2025,5,Suka banget kamarnya perataannya semua masuk suka banget layanan dari stafnya juara ramah banget es krimnya juga wifi otomatisnya terhubung masuk setiap tempat masuk disini asik banget kalau mau bertemu fullboard atau tinggal sendirian,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Joshua Trash,2025,5,letaknya strategis di pusat kota dan dekat dengan pusat kuliner jalan sabang menu pilihan sarapan bervariasi cuma beberapa menu rasanya hambar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Staycation Buddy,2022,5,hotel ini merupakan hotel bintang empat yang terletak di pusat kota jakarta hotel ini memiliki desain yang sangat menarik dengan aksen warna ungu dan warna pink sebagai ciri khas hotel ini karena merupakan hotel bisnis jika anda membutuhkan prin dokumen kurang dari lima lembar bisa mendapatkannya secara gratis suasana kamar yang terang dan sangat nyaman cocok untuk istirahat ketika perjalanan bisnis atau liburan di pusat kota jakarta sajian sarapan yang disajikan oleh hotel ini juga sangat lezat dan enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
del prodho,2022,5,hotel yang nyaman dan bersih di pusat kota jakarta letaknya strategis dekat dengan pusat perbelanjaan stasiun dan shelter busway fasilitas lumayan lengkap pelayanan ramah namun cuma satu yang kurang menurut saya yaitu variasi makanan di resto lantai 1 secara keseluruhan oke banget buat acara ataupun sekedar menginap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Moffy Pamungkas,2019,5,kamar yang bagus sangat luas sudut sudut di hotel menampilkan pemandangan seni yang menarik sarapan lumayan enak namun kurang bervariasi secara keseluruhan menginap di hotel di atas rasanya memenuhi harapan sebanding dengan kenyamanan kamar hotel hanya sekitar 900k idr per malam untuk saat ini mereka adalah yang terbaik di sabang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Said Ramadhan,2024,2,tolong donk untuk pelanggaran biaya nya terlalu besar tapi tidak diimbangi kesesuaian sama apa yang dilanggar saran sih harus tepat untuk membuat keputusan padahal hotelnya sudah bagus bintang 4 pula tapi baru ketemu hotel seperti ini jenis konsekuensi pelanggarannya yang diatas rata rata,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Aulia F P.,2023,4,hotel di tengah kota jakarta macem maceem menu makanannya ada menu sundaannya sushi dimsum dll trus ada es krimnya juga es krimnya ngmbil sendiri lagi puas deh jadinya untuk fasilitas kamar kasurnya luas ada tv kulkas mini setrikaan pengering rambut untuk olahraga mudah ada kolam renangnya tempat fitness juga ada o iya saat sarapan pagi bisa minta di buatkan jus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Noor Hadi P,2023,4,hotel dengan konsep milenial kamarnya cukup luas dibandingkan dengan kompetitor selevelnya wifi cepat lokasi strategis tempat parkir mobil ada basement aman dari hujan dan terik matahari,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Lu'lu Rihhadhatul Aisy,2025,5,bagus banget ruang pertemuannya dianjurkan stafnya jg ramah2 bangeet musholla nyaman toilet jg bersiih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Shinta,2024,2,pengalaman menginap dsni pulang ke hotel tgh malam malah pintu kamar tidak bisa dibuka krna sensor kartu kamarnya mati trus tekniknya tidak tau kmna dan kita tunggu hampir 1 jam tidak ada tekniknya sama sekali posisi jam 12 tgh malam kita sampai hotel niat mau cpt2 istirahat menunggu malah smpai 47 menit tidak diurus sama sekali kamar kita,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Nazlya Syahputri,2023,5,Saya hanya datang untuk bertemu makan siangnya luar biasa banyak pilihan ada menu warteg warsun nya berdiri yang lain seperti sushi bakso dimsum dan makanan barat juga lengkap resto nya jg cukup luas ada merokok dan non merokok kamar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Adi Nugroho,2020,4,hotel yang letaknya strategis di tengah kota dengan fasilitas beberapa ruang pertemuan sarapan pagi dengan cukup banyak pilihan dari nasi dengan beberapa pilihan lauk dan aneka roti dengan buah jus dan smoothie yang segar makan siang dan cemilan untuk peserta pertemuan yang enak dan bervariasi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
faisal kosasih,2024,5,Ruang pertemuan minimalis namun ada solusi dengan modifikasi susunan u bentuk makanan variatif salam untuk jengkol dan pete kopi baru nya ngga asem di perut kamar sangat nyaman dengan jendela yang praktis untuk melihat pemandangan keluar tanpa tirai hanya krey saja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
